Milk production reduced,Milk abnormal,Udder swollen/hard,Udder warm,Kicking/avoiding milking,Limping/walking unevenly,Lying down more than usual,Standing on one leg often,Visible injuries/swelling (legs/hooves),Reluctance to move,Aggression/anxiety,Nervous/jumpy,Stumbling/trembling/balance issues,Trouble rising/standing,Excessive licking/teeth grinding,Eating normally,Water intake normal,Isolation from herd,Body temperature (°C),Health Condition
0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,39.57283412839193,1
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,38.50529167579899,1
0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,39.00058863612443,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,39.798360615160334,1
0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,38.71572477398354,1
1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,39.31559813731865,1
0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,39.25160209799466,2
0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,39.35778157742809,1
0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,39.69237326287514,1
1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,37.720377000485385,1
1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,38.37401578955842,1
0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,39.53088701634902,2
0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,38.4869776230672,1
1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,40.247252299972864,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,38.56043590092323,1
0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,38.82182765206284,2
0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,40.29261363202087,1
0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,40.03574928790832,2
1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,39.65703007665242,1
0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,38.591916690143556,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,39.23684281534864,0
1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,38.693756191565704,2
0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,37.733651290030885,1
1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,39.62042685174578,1
0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,41.17721577479133,1
0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,39.009231830533245,1
0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,39.0929819949665,1
0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,37.52212548189083,2
1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,38.04487310214024,2
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,38.64608693815715,1
0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,39.20364409283125,1
0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,40.232809137272895,1
0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,38.289731322698536,1
0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,38.11838904472789,1
0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,38.68762450961719,1
1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,39.43072085987714,2
1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,39.49301590883334,1
1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,38.43383735056486,1
0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,38.62125583694621,2
0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,40.01497046195476,1
0,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,38.42350681984989,2
0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1,38.89374585133199,2
0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,39.85158723133351,2
1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,38.37079015921559,2
0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,39.58879012524192,1
0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,39.09345219191209,1
1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,38.16522473754161,2
0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,38.79200253392888,2
0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,39.2379726714049,1
0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,39.40009694143507,2
0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,38.21395216475006,1
1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,38.847543628862745,2
0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,39.08161611351605,1
0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,40.2719621194017,1
0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,38.49001871470084,1
1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,39.559061888632236,2
1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,38.10243791159237,1
0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,39.0642482201582,2
1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,38.76612106533653,2
0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,38.11658831521295,2
1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,0,39.17586354991936,2
0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,38.34822909965894,2
1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,37.6070222493331,2
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,38.725867455889215,0
0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,38.73413209003622,1
0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,40.381791771353925,1
1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,37.39858161936371,1
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,39.097027732343705,1
1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,39.48403359883637,1
0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,37.90560351742591,1
0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,38.522199442857314,1
1,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,38.638779229354064,2
0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,38.99118133449591,1
0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,39.529643327155384,1
0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,38.49846367603256,1
0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,38.5305521133202,2
0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,38.253270184578135,1
1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,39.40966857031304,2
1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,38.55866145440539,1
0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,37.505938490999455,1
1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,40.75059751108146,2
1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,40.269253844632445,2
0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,38.83323415690415,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,39.44127398338834,1
0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,39.41147759540205,2
1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,38.4343474204093,2
1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,39.238751124201194,1
0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,38.298286731693224,1
0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,38.82497573666883,2
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,39.47969874254523,1
0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,38.97653418603905,1
0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,39.71996460884223,1
1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,38.21837693601407,1
0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,39.211256687221535,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,38.75254209925941,0
1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,38.56635227595151,1
0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,39.09506372910464,1
0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,39.72344930294254,2
1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,40.00145002726176,1
0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0,38.49678302245387,2
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,38.70644748296237,1
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,38.26915334138841,1
0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,38.29420979127709,2
0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,39.80151336578934,2
0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,39.7763895898311,2
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,40.734148496042856,1
1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,38.256038926249275,1
1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,39.00876761959623,1
0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,38.265900130709205,1
0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,39.275004119355074,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38.13712658698825,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,39.918917886109824,0
0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,38.256283350379825,1
1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,38.796049374533844,2
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,38.96374324909727,1
1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,39.94312537607829,2
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38.67323997482686,0
0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,38.91499455376046,1
0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,39.98487769427043,2
1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,39.36396033589584,1
1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,39.07520463577864,2
0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,39.77669465974327,1
1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,38.9572583600384,1
0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,38.41836667653854,1
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.49221445123834,1
1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,39.27701933016123,2
1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,38.74724849480831,1
0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,39.102794345603726,1
1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,39.485878690987946,2
1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,38.78326393865744,2
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,37.77464993407149,1
0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,39.03706168027162,1
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,39.3469217083167,0
1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,39.443414744631994,1
0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,40.098195439947766,2
1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,37.91676889087901,2
0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,40.124492022509955,2
0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,38.78681180921337,2
1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,37.63460973426564,2
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,40.66729529968344,1
0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,39.106524029629085,1
1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,38.73394325836371,2
1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,38.22946249556471,1
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,39.0635608498746,0
0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,39.47025516890603,1
0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0,38.038508351026195,2
0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,38.47135219918406,1
0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,39.63181464474204,1
0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,39.32908912244265,1
0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,39.15467515560243,1
1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,39.250340974017284,2
0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,39.68113021175331,1
0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,38.80867504639388,1
0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,39.225499717393205,1
0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,39.36635602104196,2
0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,37.67564638670261,2
0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,39.63101522900176,2
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,39.990930381117906,0
0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,40.28747096578541,1
1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,38.94543685408358,2
1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,39.21194541882463,1
0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,38.77932936206979,1
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,39.328075339443735,1
1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,39.55530522565113,2
0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,40.27074522249474,1
0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,38.34315235532122,1
1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,39.530387658101105,1
1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,38.32988532739056,1
0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,38.328714648219986,2
0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,37.779712443001785,2
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,38.86142572911659,0
0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,39.14288178145176,1
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,39.12443818664457,0
0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0,38.74477689050284,2
0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,38.966636724946625,1
1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,38.601615880203184,2
0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,38.661764494383505,1
0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,39.03891945882342,1
0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,39.01959298798784,1
0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,37.534323979225896,2
0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,38.146819262289874,1
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,37.689899544390116,0
1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,38.12098077928273,2
1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,38.94265963463811,2
0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,39.23866449818641,2
0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,39.719841147852975,2
0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,39.440404380922494,2
1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,37.83399229245499,2
1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,38.27633915014405,1
0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,39.2170916722974,1
0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,39.45175523682499,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,39.7453616516457,0
1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,39.358314306993975,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,38.313634124571514,0
1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,41.28700814506422,2
0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,38.88643633043283,1
1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,38.84121597911693,2
1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,39.38988365398836,1
1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,38.95811315132126,1
1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,39.11585078800074,1
0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,37.92756208460835,2
0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,39.11845419210317,1
0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,38.94465009248449,2
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,38.53062596487746,1
0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,38.1904870200008,2
1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,38.49741656644624,1
1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,39.07229477054748,1
0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,39.015264719357845,1
1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,39.27446391360808,2
1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,39.296980503574886,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39.72914777582759,0
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,39.873043600540846,0
1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,39.752695237837465,1
0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,38.547892353498156,2
1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,39.77355100898608,2
0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,39.08081997339385,2
1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,38.90510269922119,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,38.98011215108581,1
1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,38.64686320331931,2
0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,38.412730129955776,1
1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,37.521269602728474,1
1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,38.471867122726216,2
1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,39.047047746687156,1
0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,39.27779366894686,1
0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,40.17711721388807,2
1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,38.64826467576152,1
0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,37.967595722257215,2
1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,38.47252304554655,1
1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,38.498238197557995,1
0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,39.03114341286547,2
1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,39.51187373507346,1
1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,37.663784692469775,1
0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,37.44825274614938,1
0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,39.079939593720894,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,38.74926043575826,1
0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,39.039698852148526,1
0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,39.20104949924953,1
1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,37.591096261781864,1
1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,39.89918390529728,1
1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,38.69713146043635,2
1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,38.32430127340713,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,40.13492676582634,0
0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,39.92786034047965,1
1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,39.3390758478436,1
0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,39.411561927386764,1
0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,40.006481653865485,2
0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,38.55770900339721,2
1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,38.643572949712976,1
0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,39.14002688203882,1
0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,39.24099425652066,1
0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,39.404717368955225,1
1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,38.258577373352544,2
0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,39.2489731000851,1
0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,39.41726276950073,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,38.58690006649048,1
1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,38.83925852476504,1
0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,39.8662700245223,1
0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,38.10451776839119,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,38.4882612859123,1
0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,37.69724357969082,2
1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,39.18731658989041,1
1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,39.75702908653769,1
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,37.97788994740119,1
1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,39.39483781231702,2
0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,39.753114902392326,2
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,37.99939024875015,1
0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,39.34885739067282,2
0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,40.030842779323834,2
0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,37.43999725851278,1
0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,39.79513297197986,1
0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,39.05832474885124,1
0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,38.756066879195664,2
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,39.08003418559966,0
1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,37.98031650072082,2
0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,39.35383330976038,1
0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,39.562544286449636,1
0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,36.79927105800613,2
0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,38.70185690361139,2
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.84283529428006,0
1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,39.37028384004368,1
0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,39.15491648235318,1
0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,39.48574039265656,1
1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,39.03219534507676,2
1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,39.87268992357056,2
0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,40.89799282160898,1
0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,37.59361349590746,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,39.295998406630446,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,39.31659740637489,1
0,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,40.103161997287906,2
0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,38.96178577058747,1
1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,39.38445067073666,2
1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,39.49563029782488,1
0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,38.86250540254343,1
0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,36.53380466402043,2
0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,38.54801598730662,1
0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,38.85286039056714,1
1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,38.662791836429115,2
0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,37.99769591396755,1
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,39.28260508504602,1
0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,39.6948697997229,1
